task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
full-open-hard,0.05,1.0,fixed_refine_all,5,0.2234375,0.00566911143503906,0.0049691952679813385,0.007752155541656605,0.005632657431701991,0.004937241925211972,0.2251953125,0.006160863396713869,0.005400234867215846,0.9922478444583434,0.005632657431701977,0.004937241925211959,230.6,6.308724118235002,5.529840504029027,0.43779296875,0.009241295095070818,0.008100352300823782,0.5103400431243509,0.003238078326112014,0.0028383007954328365,0.38015625000000003,0.00492869071737111,0.00432018789377269,0.5876792004912101,0.007605676923666048,0.006666669761557754,0.0,0.0,0.0,0.0,0.0,0.0,0.7748046875,0.006160863396713869,0.005400234867215846,0.9802734375,0.0025277693565517157,0.002215687532174691,0.9985953568580024,0.0011540756043929247,0.0010115918690179197,0.0007905138339920949,0.001767642669960308,0.001549407114624506
full-open-hard,0.05,1.0,witt_context_style,5,0.2234375,0.00566911143503906,0.0049691952679813385,0.007752155541656605,0.005632657431701991,0.004937241925211972,0.2251953125,0.006160863396713869,0.005400234867215846,0.9922478444583434,0.005632657431701977,0.004937241925211959,230.6,6.308724118235002,5.529840504029027,0.39275390624999995,0.008009122415728044,0.007020305327380613,0.5688578891938192,0.0038643517911067624,0.0033872536912040127,0.38015625000000003,0.00492869071737111,0.00432018789377269,0.5876792004912101,0.007605676923666048,0.006666669761557754,0.0,0.0,0.0,0.0,0.0,0.0,0.7748046875,0.006160863396713869,0.005400234867215846,0.9802734375,0.0025277693565517157,0.002215687532174691,0.9985953568580024,0.0011540756043929247,0.0010115918690179197,0.0007905138339920949,0.001767642669960308,0.001549407114624506
full-open-hard,0.05,1.0,ensemble_detector,5,0.2232421875,0.007327473235275027,0.0064228134768950255,0.00696860101923393,0.005106638043685046,0.00447616560244919,0.2248046875,0.007156277718969243,0.0062727539906290855,0.993031398980766,0.005106638043685063,0.004476165602449205,230.2,7.328028384224504,6.423300086404184,0.34728515625,0.007871905490866159,0.006900029389691987,0.642705297731873,0.007198133313287626,0.006309442036649833,0.3798437499999999,0.005725022175175377,0.005018203192503254,0.5875970344387573,0.010731038582715279,0.00940617004212875,0.0,0.0,0.0,0.0,0.0,0.0,0.7751953125,0.007156277718969243,0.0062727539906290855,0.9814453125,0.002847144479904932,0.002495632170741639,0.9984899953280723,0.0011880431211523216,0.0010413657102062628,0.0015748275594822908,0.0021564492999259833,0.0018902111520692016
full-open-hard,0.05,1.0,dino_detector,5,0.2224609375,0.008326591307536019,0.007298579080327682,0.026202939952957426,0.01128473099479052,0.009891502839962967,0.228515625,0.010311871133761169,0.009038753573480657,0.9737970600470426,0.011284730994790534,0.009891502839962981,234.0,10.559356040971437,9.255683659244193,0.3056640625,0.009280684020385054,0.008134878216132593,0.7276845566786745,0.007503928470147745,0.0065774833097581725,0.3828125,0.008249496907008937,0.007231002858784527,0.5809718636442822,0.00994331640329961,0.008715701108630123,0.0,0.0,0.0,0.0,0.0,0.0,0.771484375,0.010311871133761169,0.009038753573480657,0.9595703125,0.009305569726227808,0.008156691499066119,0.9911163436252994,0.004334625662098622,0.0037994669138872806,0.015033953484432223,0.008464052618699043,0.007419069232054098
full-open-hard,0.05,1.0,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.915625,0.008723715403955975,0.007646673698566177,0.9101954372233025,0.011580408764260287,0.010150675832015172,0.3988518717776173,0.028701536819175505,0.02515800625546469
full-open-medium,0.05,0.3,opensemcom_progressive,5,0.2785714285714286,0.013148818281270673,0.011525447388279564,0.003267265665371985,0.00447612321943587,0.003923494991374935,0.2794642857142857,0.012567578803802899,0.011015968523012398,0.9967327343346281,0.004476123219435875,0.003923494991374939,250.4,11.260550608207398,9.870307796619109,0.3515178571428571,0.01131082092342261,0.00991437167071116,0.7921821723760735,0.012049747762432866,0.010562069602542143,0.4235714285714286,0.010054063043042318,0.008812774818409917,0.6573845215987681,0.01540517791233847,0.013503233806847108,0.0,0.0,0.0,0.0,0.0,0.0,0.7205357142857143,0.012567578803802897,0.011015968523012397,0.6444196428571428,0.2960721050795735,0.25951864245415973,0.9982067101883965,0.001902021399032496,0.0016671952640151982,0.002090139843888836,0.0034045467123113254,0.002984216769470205
full-open-medium,0.05,0.3,dino_detector,5,0.2591517857142857,0.012929098622834454,0.011332854616115048,0.006650613444646872,0.006092443750111046,0.005340262402742079,0.2609375,0.014148158897585462,0.012401408060176073,0.9933493865553531,0.006092443750111061,0.005340262402742092,233.8,12.676750372236569,11.111661621917758,0.33484375,0.01273334300782692,0.011161267254158471,0.7736704793488316,0.009765656464575051,0.008559975306282431,0.40875000000000006,0.011318527118068383,0.00992112644814087,0.633699518546642,0.01433000189533181,0.0125608004754198,0.0,0.0,0.0,0.0,0.0,0.0,0.7390625,0.014148158897585432,0.012401408060176047,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open-medium,0.05,0.3,fixed_refine_all,5,0.1270089285714286,0.014409860956767325,0.012630800029095543,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.12723214285714288,0.014465939058946116,0.012679954652915758,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.29084821428571433,0.021698908588419177,0.01901993197937364,0.4356833187037985,0.016855400185529282,0.014774409676299968,0.3017857142857143,0.011572751247156897,0.01014396372233261,0.41989556874017503,0.031410691112098744,0.027532684694385294,0.0,0.0,0.0,0.0,0.0,0.0,0.8727678571428571,0.014465939058946102,0.012679954652915746,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.3,witt_context_style,5,0.1270089285714286,0.014409860956767325,0.012630800029095543,0.0017094017094017096,0.003822338423076564,0.0033504273504273508,0.12723214285714288,0.014465939058946116,0.012679954652915758,0.9982905982905983,0.00382233842307655,0.0033504273504273386,114.0,12.96148139681572,11.36123936901252,0.2654017857142857,0.018805720776629953,0.016483941048790487,0.4774102758338513,0.02024747106045525,0.01774769089214598,0.3017857142857143,0.011572751247156897,0.01014396372233261,0.41989556874017503,0.031410691112098744,0.027532684694385294,0.0,0.0,0.0,0.0,0.0,0.0,0.8727678571428571,0.014465939058946102,0.012679954652915746,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.3,opensemcom_no_channel,5,0.1265625,0.009357711525113657,0.008202395800923048,0.0016,0.0035777087639996636,0.003136,0.1267857142857143,0.00971687449092809,0.008517216021095158,0.9984,0.0035777087639996667,0.0031360000000000025,113.6,8.706319543871567,7.63142555490126,0.23946428571428574,0.010688561940020892,0.009368937623204667,0.5279710304501204,0.01558067686583267,0.013657065422124404,0.30142857142857143,0.007773499592742478,0.006813772816876131,0.4194592805271885,0.020231327896665364,0.017733540785196383,0.0,0.0,0.0,0.0,0.0,0.0,0.8732142857142856,0.009716874490928111,0.008517216021095177,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
full-open-medium,0.05,0.3,ensemble_detector,5,0.12544642857142857,0.018818301405636145,0.016494968456320248,0.0016666666666666666,0.0037267799624996494,0.0032666666666666664,0.12566964285714283,0.01893378255423951,0.016596192146091822,0.9983333333333334,0.0037267799624996364,0.003266666666666655,112.6,16.964669168598604,14.870188162898275,0.23823660714285716,0.020827160809663472,0.018255811360701014,0.5241092473596689,0.035208248315692574,0.030861390348211774,0.3005357142857143,0.015147026043391621,0.01327695371687347,0.4156776149910334,0.0430089389939234,0.03769899720237722,0.0,0.0,0.0,0.0,0.0,0.0,0.8743303571428571,0.0189337825542395,0.01659619214609182,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.3,opensemcom_receiver_only,5,0.1252232142857143,0.012587385874885436,0.011033330186303683,0.0032842048590080086,0.004503372939342968,0.003947380423998334,0.12566964285714285,0.013029865064907385,0.011421180296930787,0.996715795140992,0.004503372939342955,0.003947380423998323,112.6,11.674759098157015,10.233377546049983,0.23823660714285713,0.014332851571398134,0.012563298326623874,0.5245821449433812,0.021808378507300028,0.019115886593976356,0.3005357142857143,0.010423892051925912,0.009136944237544633,0.4158974056302318,0.027785666495796522,0.024355210521217842,0.0,0.0,0.0,0.0,0.0,0.0,0.8743303571428571,0.013029865064907378,0.011421180296930782,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open-medium,0.05,0.3,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open-medium,0.05,0.45,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
full-open-medium,0.05,0.45,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open-medium,0.05,0.45,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
full-open-medium,0.05,0.45,ensemble_detector,5,0.3845982142857143,0.013773424793727567,0.012072939135728296,0.0035434449369408294,0.003393838460519957,0.002974830572931337,0.3859375,0.012783768806496749,0.01120546741550749,0.9964565550630592,0.0033938384605199366,0.002974830572931319,345.8,11.454256850621082,10.040098804294706,0.52453125,0.014062145687146432,0.012326014157058245,0.7330770067066307,0.006956894082172699,0.0060979865273616315,0.5087499999999999,0.010227015045197397,0.008964373932405989,0.7557718917262264,0.012234494625854958,0.010724007368276877,0.0,0.0,0.0,0.0,0.0,0.0,0.6140625,0.01278376880649675,0.011205467415507491,0.9841517857142856,0.005657942792694892,0.004959405521330146,0.9987831956181228,0.0010340721591764546,0.0009064042114909457,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.45,dino_detector,5,0.3839285714285714,0.012352647110032746,0.010827572586919021,0.00965433066519355,0.007190579914909472,0.006302821191053835,0.38772321428571427,0.014130539763853946,0.012385964208530569,0.9903456693348065,0.007190579914909476,0.006302821191053839,347.4,12.660963628413123,11.09782393084338,0.44895089285714296,0.012717485787468553,0.011147367787677514,0.8551018881419343,0.005724094190974618,0.005017389778487316,0.5101785714285715,0.011304431811083144,0.009908771366824443,0.7524103230396,0.008402209809933713,0.007364861620121128,0.0,0.0,0.0,0.0,0.0,0.0,0.6122767857142858,0.014130539763853924,0.012385964208530548,0.9660714285714285,0.009555292318305356,0.008375583002096034,0.9921142245835265,0.0026613896921440267,0.0023328109203705023,0.01746707846096955,0.011691635340677697,0.010248170224838543
full-open-medium,0.05,0.45,fixed_refine_all,5,0.2604910714285714,0.019974249007299685,0.017508201203293276,0.000847457627118644,0.0018949728622879574,0.0016610169491525423,0.26071428571428573,0.020005405240566508,0.0175355108458522,0.9991525423728813,0.0018949728622879524,0.0016610169491525378,233.6,17.924843095547587,15.711817717883568,0.49107142857142855,0.03000810786084975,0.026303266268778287,0.5300228992426421,0.008870798544868861,0.0077755977559249324,0.40857142857142853,0.0160043241924532,0.014028408676681751,0.6367836670147217,0.024970386780344227,0.021887509048002227,0.0,0.0,0.0,0.0,0.0,0.0,0.7392857142857142,0.020005405240566505,0.017535510845852198,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.45,witt_context_style,5,0.2604910714285714,0.019974249007299685,0.017508201203293276,0.000847457627118644,0.0018949728622879574,0.0016610169491525423,0.26071428571428573,0.020005405240566508,0.0175355108458522,0.9991525423728813,0.0018949728622879524,0.0016610169491525378,233.6,17.924843095547587,15.711817717883568,0.43892857142857145,0.026007026812736454,0.02279616409960785,0.5929471940363741,0.01107625502250313,0.00970876559324466,0.40857142857142853,0.0160043241924532,0.014028408676681751,0.6367836670147217,0.024970386780344227,0.021887509048002227,0.0,0.0,0.0,0.0,0.0,0.0,0.7392857142857142,0.020005405240566505,0.017535510845852198,0.9832589285714286,0.00579927725748507,0.005083290641897225,0.9989131561633364,0.0009455928309716601,0.0008288486608429273,0.0005235602094240838,0.0011707162185862774,0.0010261780104712042
full-open-medium,0.05,0.45,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9308035714285715,0.00727589554152082,0.0063776036349870524,0.9125067777233081,0.00975470203736756,0.008550373327477346,0.3883954397912394,0.056139593792256685,0.04920852359589477
full-open-medium,0.05,0.6,opensemcom_progressive,5,0.41540178571428577,0.0029947338984372338,0.0026250000000000136,0.006932044214603822,0.004457527097105978,0.003907194771465099,0.41830357142857144,0.0027789954459796155,0.0024358969087381237,0.9930679557853962,0.00445752709710595,0.003907194771465074,374.8,2.4899799195977463,2.1825636302293683,0.4764732142857143,0.002501095901381644,0.0021923072178643022,0.8718244282720221,0.0038428764103135287,0.0033684296899758382,0.5346428571428572,0.0022231963567836944,0.0019487175269905005,0.7769665926667584,0.0036126928608868725,0.0031666649129583253,0.0,0.0,0.0,0.0,0.0,0.0,0.5816964285714286,0.00277899544597964,0.0024358969087381454,0.5345982142857142,0.23770749445006903,0.20835980560979125,0.9983797213577791,0.0012597930663603737,0.001104257310114162,0.0031331806282722517,0.0034095548387116916,0.002988606585810088
full-open-medium,0.05,0.6,opensemcom_receiver_only,5,0.3881696428571429,0.008329512570109495,0.007301139679871895,0.0028811766155154217,0.0028672198542821917,0.0025132290122399127,0.38928571428571435,0.007946867463802633,0.006965736456039662,0.9971188233844845,0.002867219854282183,0.002513229012239905,348.8,7.12039324756716,6.241299864611538,0.5282142857142856,0.008741554210182908,0.007662310101643638,0.7348253341787092,0.004031234997340485,0.003533533271033167,0.5114285714285715,0.006357493971042112,0.005572589164831734,0.7589239533886426,0.007050599375029515,0.006180122837995942,0.0,0.0,0.0,0.0,0.0,0.0,0.6107142857142858,0.007946867463802637,0.006965736456039665,0.428125,0.0006112974972155698,0.000535825881233805,0.9984208272340114,0.0011904788001993914,0.0010435006770231458,0.0015625,0.002329237476562281,0.0020416666666666665
full-open-medium,0.05,0.6,opensemcom_no_channel,5,0.38638392857142856,0.006382133239060611,0.0055941864354881726,0.002898628655106412,0.002898745549500072,0.0025408625024776,0.3875,0.005712716023245406,0.005007416374738566,0.9971013713448936,0.0028987455495000634,0.002540862502477592,347.2,5.118593556827891,4.4866450717657615,0.52625,0.006283987625569957,0.005508158012212432,0.7341908086272374,0.003656620872928002,0.00320516951320616,0.51,0.0045701728185963625,0.004005933099790886,0.757575874967851,0.005834823928409006,0.0051144486727406424,0.0,0.0,0.0,0.0,0.0,0.0,0.6125,0.005712716023245417,0.005007416374738577,0.428125,0.0006112974972155698,0.000535825881233805,0.9985552949252895,0.0012047298191476409,0.0010559922458929798,0.001043026544821584,0.0014282249398182908,0.0012518943566169438
